,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
31,0.24250000000000005,0.5556622981616415,36.12644882065329,0.6590602210496647,0.487782852248524,1.9363961030678931,189.0,208.46391752577318,220.0
32,2.8025000000000007,1.8889822191117347,-85.34927595776125,2.5478968491840708,1.5900379176557742,7.411269837220809,191.0,210.84121320249778,228.0
33,0.05750000000000001,0.2705758189903005,17.869895624046325,0.3537861720771444,0.21312286547706744,0.7931980515339464,191.0,204.7826086956522,224.0
34,1.5075000000000003,1.385427231466257,-14.32788159350005,1.7376854584836234,1.1274824821827405,4.802081528017131,185.0,210.16749585406302,222.0
35,17.752500000000005,4.754280704576769,56.20332844092464,6.610508824036441,3.9558242010674265,26.729393923933998,177.0,216.83579777496126,237.0
36,0.7025000000000001,0.945754080179648,88.00957730816604,1.061485845541582,0.8646169448855897,3.160660171779821,198.0,214.44839857651246,232.0
37,18.952500000000004,4.91233879853509,19.198127780925542,6.06519436516465,4.140426268529069,18.771677477306465,184.0,225.49281097480542,246.0
38,1.0650000000000002,1.164474179680661,30.900217887081453,1.6190970838059497,0.9640139914397606,5.0059397513308985,193.0,212.4906103286385,225.0
39,0.28250000000000003,0.5997417539138689,-77.48916298453764,0.8383590707298659,0.43775893412604444,2.0363961030678928,192.0,204.3716814159292,216.0
40,28.200000000000006,5.992107739479622,-12.72184964208082,7.691577295085686,5.756320835193383,50.41528496361356,173.0,216.50460992907801,234.0
41,1.6450000000000002,1.4472315126092794,-70.22437543400389,1.775577204101923,1.2216338241606572,5.155634918610405,189.0,211.46656534954408,233.0
42,0.07500000000000001,0.3090193616185517,-58.36793484903647,0.44366900102299633,0.22390979279396028,1.0035533905932739,190.0,200.83333333333334,214.0
43,4.362500000000001,2.3568002702620237,33.92685065500539,4.171712211874982,1.375044147445682,10.898275605729692,183.0,210.18338108882523,225.0
44,0.15750000000000003,0.4478115991081385,79.78463123715044,0.9736089438910318,0.26763234218513743,2.027817459305202,195.0,207.26984126984127,219.0
45,2.0050000000000003,1.5977625878690493,17.692253218689032,3.4304538003598455,1.1434123444696527,8.999442635585337,183.0,206.61845386533665,234.0
46,89.09750000000001,10.65093706380059,1.5000594729131063,18.345965967701996,9.275438361661807,118.68331342171155,173.0,214.05561323269453,238.0
47,0.4875000000000001,0.7878478774854901,-85.7536792431613,1.0836774580239446,0.6091125117044285,2.9313708498984763,194.0,217.09230769230768,249.0
48,5.6400000000000015,2.6797520467958074,-31.26007192367165,3.696375785959979,2.3460092510084007,15.386143571373726,175.0,205.83111702127658,220.0
49,1.0000000000000002,1.1283791670955126,-4.663890801861616,1.3098578021310168,1.0353349883957856,4.038477631085023,185.0,207.28,223.0
50,2.8625000000000007,1.9090961727488756,-11.373924700771603,3.773594607248591,1.185243608950143,9.91335136523794,176.0,215.07598253275108,232.0
51,0.0025000000000000005,0.05641895835477563,45.00001609038752,0.0,0.0,0.0,218.0,218.0,218.0
52,0.14,0.4222008245644753,19.69922539295777,0.9529387110317098,0.19363508904922433,1.79675144212722,193.0,204.75,220.0
53,0.04250000000000001,0.23262132458406393,4.8366794456243865,0.5517171768706035,0.08864136559207643,0.75,207.0,217.1764705882353,228.0
54,0.5875000000000001,0.86488625410045,-37.84275488445948,1.102369371316821,0.7956264925668213,3.509188309203678,177.0,200.01702127659576,214.0
55,11.095000000000002,3.7585359847734106,-29.645665421940908,4.739685606888342,3.5163538757089174,22.628784258493013,188.0,213.18161333934205,230.0
56,0.8275000000000001,1.026452981518563,-55.90611312625766,1.5073555852574247,0.7317782242042695,3.802386360737625,182.0,206.62839879154077,222.0
57,6.000000000000001,2.763953195770684,72.88917089107784,4.542701718893379,2.2108460302680597,14.193250352560273,185.0,208.21083333333334,238.0
58,3.2225000000000006,2.025589897513577,5.429768672357073,3.3957552141650016,1.3333735150524535,9.412741699796952,189.0,207.31031807602793,220.0
59,19.812500000000004,5.022554975315394,-39.3190607873809,6.805050258479387,5.016443357727569,27.19777054234136,190.0,219.69716088328076,243.0
60,0.012500000000000002,0.12615662610100803,-45.00001609038752,0.2,0.06928203230275512,0.27071067811865474,204.0,211.6,218.0
61,0.0025000000000000005,0.05641895835477563,45.00001609038752,0.0,0.0,0.0,218.0,218.0,218.0
62,25.405000000000005,5.687411593510427,41.39078097527127,12.763347038229647,3.968119383054517,45.54898987322333,179.0,211.31716197598897,237.0
63,0.005000000000000001,0.07978845608028655,90.00003218077504,0.1,0.0,0.0,210.0,214.5,219.0
64,0.0025000000000000005,0.05641895835477563,45.00001609038752,0.0,0.0,0.0,209.0,209.0,209.0
65,0.0025000000000000005,0.05641895835477563,45.00001609038752,0.0,0.0,0.0,200.0,200.0,200.0
66,7.9700000000000015,3.1855484883359173,68.25127298289031,5.024100721494005,2.429922633212769,20.211626970967632,173.0,206.228356336261,231.0
67,0.7900000000000001,1.002925341359355,29.974452433607134,1.1886072600894144,0.8970739227034423,3.69025432638166,197.0,220.07911392405063,237.0
68,38.415000000000006,6.99367550798586,54.40583949353467,13.365170077753971,4.196678286541284,53.376554800834356,173.0,206.81511128465442,224.0
69,1.7400000000000004,1.4884343478431232,9.551490885046478,3.3493313652606407,1.1781511562029872,8.84736110756821,173.0,201.45114942528735,217.0
70,8.435000000000002,3.277159678721972,-14.439804377043686,3.6322931068282873,3.0434843546316834,11.97903679018718,182.0,211.5071132187315,234.0
71,2.8975000000000004,1.9207320429643833,32.40180106281175,3.5032950764603186,1.1404982266145287,10.027564927611037,189.0,210.7592752372735,229.0
72,5.020000000000001,2.5281737508665256,-70.91183425684233,3.0440209582061555,2.435017606773693,12.693250352560275,184.0,213.7335657370518,228.0
73,65.41750000000002,9.126453194845878,-73.22459716448412,12.708736221308104,8.602211902219233,119.3205717219146,173.0,209.78958229831468,247.0
74,8.337500000000002,3.258164315105888,5.3607725874686425,4.1539443242031,2.7557108816438056,13.629036790187179,179.0,216.7769115442279,232.0
75,0.9275000000000002,1.086705883733894,1.995181704742589,1.6752921087295451,0.7270557964874796,4.072792206135786,197.0,211.13477088948787,219.0
76,0.0025000000000000005,0.05641895835477563,45.00001609038752,0.0,0.0,0.0,220.0,220.0,220.0
77,0.015000000000000003,0.1381976597885342,63.434971504986656,0.15275252316519466,0.1333333333333333,0.3207106781186548,192.0,198.16666666666666,203.0
78,0.03250000000000001,0.20342144725641098,-26.21571335938261,0.27981758058890177,0.15475995057970468,0.5121320343559642,185.0,192.92307692307693,202.0
79,0.0025000000000000005,0.05641895835477563,45.00001609038752,0.0,0.0,0.0,205.0,205.0,205.0
80,1.3875000000000002,1.329142531228325,-82.91951257702267,3.5507993220024296,0.6120656844827741,7.212741699796954,191.0,203.0990990990991,219.0
81,10.672500000000001,3.6862784812309046,36.53682495799639,5.181169402529387,3.2291053450833007,21.41665222413705,174.0,204.37362379948465,221.0
82,13.892500000000002,4.205767513217206,-13.196328233324289,6.534267128627298,3.424882398433109,22.69472221513642,173.0,208.1509807450063,232.0
83,0.5825000000000001,0.8611980229936855,40.35427363272292,1.264248217588661,0.6860100186800009,3.4970562748477145,191.0,205.60944206008583,236.0
84,25.995000000000005,5.753074131748222,70.78550548962697,9.619171988529923,4.12843125290895,42.17289680818843,174.0,212.96912867859203,233.0
85,0.6100000000000001,0.8812923024107548,-0.3393276818918291,1.7455510878002611,0.49454475221760696,3.9727922061357854,198.0,211.24590163934425,237.0
86,0.7125000000000001,0.952461639974967,2.4787301873677334,1.873243681248483,0.5078713449580662,4.024264068711928,184.0,196.31578947368422,208.0
87,3.5600000000000005,2.1290215544369624,26.246990005752625,2.3680528614493395,1.9798031204861208,7.518376618407356,177.0,211.68258426966293,233.0
88,1.9250000000000003,1.5655625581928012,-35.120969669704486,3.014769720416994,0.903073460021953,7.176955262170047,188.0,208.36233766233767,223.0
89,1.9625000000000004,1.5807379942744328,15.658285777208535,2.2038833243506217,1.1657419016773307,5.779898987322333,181.0,213.41783439490445,241.0
90,0.5700000000000001,0.851907589177983,-51.07545643109463,1.13986985195151,0.679307929390462,3.3091883092036785,189.0,204.26754385964912,234.0
91,0.020000000000000004,0.1595769121605731,71.42087714508885,0.2948524578377873,0.11152142443053657,0.31035533905932744,236.0,252.25,255.0
92,0.037500000000000006,0.21850968611841584,0.0,0.32659863237109044,0.14360439485692011,0.6414213562373096,242.0,251.4,255.0
93,9.222500000000002,3.42672609079279,-84.61809632167517,8.082385620780595,1.9168984259117867,18.800052301026323,174.0,210.41013824884791,244.0
94,0.6725000000000001,0.925339718068125,55.6442937171499,1.0863153163094803,0.8589983441065092,3.457411613907041,184.0,204.0297397769517,223.0
95,3.9475000000000007,2.241899440840747,80.99600358783874,3.4134108786272517,1.6087995221692752,10.557716446627538,191.0,214.40278657378087,236.0
96,1.0275000000000003,1.1437891554894983,86.67249529158902,1.2342408090624584,1.1421171595641333,3.9470562748477143,193.0,206.16058394160584,219.0
97,0.0025000000000000005,0.05641895835477563,45.00001609038752,0.0,0.0,0.0,217.0,217.0,217.0
98,3.9450000000000007,2.2411894172470603,-88.23516964009798,3.3766129851146056,1.6452580710511508,10.176650429449554,173.0,206.489226869455,227.0
99,1.3950000000000002,1.3327299669871433,-15.052362174927648,1.4661265000785613,1.2527889031406152,4.6470562748477136,178.0,204.00716845878136,217.0
100,1.5900000000000003,1.4228319915327,-88.15768558838644,2.719349488110707,0.7795479617180163,6.102081528017131,182.0,204.36635220125785,222.0
101,0.4775000000000001,0.7797255174810173,-89.04968829408655,1.2360436272123956,0.5575979599848195,3.071015510839149,188.0,203.55497382198953,216.0
102,0.005000000000000001,0.07978845608028655,90.00003218077504,0.1,0.0,0.0,195.0,195.5,196.0
